Config,Window,Stride,Channels,Data_Processing,Train_Overall,Train_cloves,Train_cumin,Train_oregano,Test_Overall,Test_cloves,Test_cumin,Test_oregano,Online_Details,Final_Vote_Accuracy,Overfitting_Gap,Abs_Overfitting_Gap
long_overlap,60,30,"[0, 1, 2, 3, 4, 5]",None,92.86,100.0,87.67,90.79,65.45,100.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ❌ | [cumin.24c868eadb47.csv] cloves:19, cumin:0, oregano:0 → cloves (19 / 19) ❌ | [oregano.real.552189cd9ba7.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:19, cumin:0, oregano:0 → cloves (19 / 19) ✅ | [cloves.real.64c1deab910f.csv] cloves:37, cumin:0, oregano:0 → cloves (37 / 37) ✅",-0.143,27.41,27.41
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,93.18,100.0,88.52,91.15,65.52,100.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:97, cumin:0, oregano:0 → cloves (97 / 97) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:97, cumin:0, oregano:0 → cloves (97 / 97) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:97, cumin:0, oregano:0 → cloves (97 / 97) ❌ | [cumin.24c868eadb47.csv] cloves:30, cumin:0, oregano:0 → cloves (30 / 30) ❌ | [oregano.real.552189cd9ba7.csv] cloves:96, cumin:0, oregano:0 → cloves (96 / 96) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:30, cumin:0, oregano:0 → cloves (30 / 30) ✅ | [cloves.real.64c1deab910f.csv] cloves:57, cumin:0, oregano:0 → cloves (57 / 57) ✅",-0.143,27.66,27.66
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,93.3,100.0,89.04,90.91,65.45,100.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ❌ | [cumin.24c868eadb47.csv] cloves:19, cumin:0, oregano:0 → cloves (19 / 19) ❌ | [oregano.real.552189cd9ba7.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:19, cumin:0, oregano:0 → cloves (19 / 19) ✅ | [cloves.real.64c1deab910f.csv] cloves:37, cumin:0, oregano:0 → cloves (37 / 37) ✅",-0.143,27.85,27.85
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['standard_scaler'],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:63, oregano:0 → cumin (63 / 63) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:63, oregano:0 → cumin (63 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:1, cumin:62, oregano:0 → cumin (62 / 63) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:19, oregano:0 → cumin (19 / 19) ✅ | [oregano.real.552189cd9ba7.csv] cloves:0, cumin:63, oregano:0 → cumin (63 / 63) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:19, oregano:0 → cumin (19 / 19) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:37, oregano:0 → cumin (37 / 37) ❌",-0.145,0.0,0.0
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]",['diff_data_like'],99.11,100.0,99.35,97.84,97.25,92.11,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:14, cumin:108, oregano:5 → cumin (108 / 127) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:31, cumin:86, oregano:10 → cumin (86 / 127) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:121, cumin:5, oregano:1 → cloves (121 / 127) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:35, oregano:2 → cumin (35 / 37) ✅ | [oregano.real.552189cd9ba7.csv] cloves:125, cumin:1, oregano:0 → cloves (125 / 126) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:24, cumin:0, oregano:13 → cloves (24 / 37) ✅ | [cloves.real.64c1deab910f.csv] cloves:6, cumin:68, oregano:0 → cumin (68 / 74) ❌",-0.157,1.86,1.86
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",89.69,97.12,91.89,80.0,86.75,93.1,92.86,73.08,"[cumin.real.9511a582c32f.csv] cloves:82, cumin:5, oregano:9 → cloves (82 / 96) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:84, cumin:1, oregano:11 → cloves (84 / 96) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:96, cumin:0, oregano:0 → cloves (96 / 96) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:28, oregano:1 → cumin (28 / 29) ✅ | [oregano.real.552189cd9ba7.csv] cloves:95, cumin:0, oregano:0 → cloves (95 / 95) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:15, cumin:0, oregano:14 → cloves (15 / 29) ✅ | [cloves.real.64c1deab910f.csv] cloves:18, cumin:2, oregano:36 → oregano (36 / 56) ❌",-0.163,2.94,2.94
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],87.5,80.95,82.61,100.0,94.12,83.33,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:3, cumin:16, oregano:0 → cumin (16 / 19) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:4, cumin:15, oregano:0 → cumin (15 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:19, cumin:0, oregano:0 → cloves (19 / 19) ❌ | [cumin.24c868eadb47.csv] cloves:2, cumin:4, oregano:0 → cumin (4 / 6) ✅ | [oregano.real.552189cd9ba7.csv] cloves:19, cumin:0, oregano:0 → cloves (19 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:6, cumin:0, oregano:0 → cloves (6 / 6) ✅ | [cloves.real.64c1deab910f.csv] cloves:1, cumin:10, oregano:0 → cumin (10 / 11) ❌",-0.17,-6.62,6.62
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like']",84.38,54.55,100.0,100.0,93.33,80.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:19, oregano:0 → cumin (19 / 19) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:2, cumin:17, oregano:0 → cumin (17 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:19, cumin:0, oregano:0 → cloves (19 / 19) ❌ | [cumin.24c868eadb47.csv] cloves:1, cumin:4, oregano:0 → cumin (4 / 5) ✅ | [oregano.real.552189cd9ba7.csv] cloves:18, cumin:1, oregano:0 → cloves (18 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:4, cumin:1, oregano:0 → cloves (4 / 5) ✅ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:11, oregano:0 → cumin (11 / 11) ❌",-0.177,-8.95,8.95
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like']",96.56,99.07,100.0,89.9,79.52,89.66,96.43,50.0,"[cumin.real.9511a582c32f.csv] cloves:25, cumin:71, oregano:0 → cumin (71 / 96) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:32, cumin:64, oregano:0 → cumin (64 / 96) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:89, cumin:7, oregano:0 → cloves (89 / 96) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:29, oregano:0 → cumin (29 / 29) ✅ | [oregano.real.552189cd9ba7.csv] cloves:93, cumin:0, oregano:2 → cloves (93 / 95) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:15, cumin:0, oregano:14 → cloves (15 / 29) ✅ | [cloves.real.64c1deab910f.csv] cloves:4, cumin:52, oregano:0 → cumin (52 / 56) ❌",-0.178,17.04,17.04
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",98.96,100.0,97.18,100.0,96.15,100.0,100.0,87.5,"[cumin.real.9511a582c32f.csv] cloves:3, cumin:56, oregano:4 → cumin (56 / 63) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:63, oregano:0 → cumin (63 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:18, oregano:0 → cumin (18 / 18) ✅ | [oregano.real.552189cd9ba7.csv] cloves:62, cumin:0, oregano:0 → cloves (62 / 62) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:14, cumin:1, oregano:3 → cloves (14 / 18) ✅ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:36, oregano:0 → cumin (36 / 36) ❌",-0.19,2.81,2.81
short_overlap,10,5,"[0, 1, 2, 3, 4, 5]",['diff_data_like'],98.62,100.0,96.14,99.78,82.99,95.73,93.86,56.73,"[cumin.real.9511a582c32f.csv] cloves:94, cumin:284, oregano:5 → cumin (284 / 383) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:163, cumin:198, oregano:22 → cumin (198 / 383) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:203, cumin:179, oregano:1 → cloves (203 / 383) ❌ | [cumin.24c868eadb47.csv] cloves:2, cumin:110, oregano:3 → cumin (110 / 115) ✅ | [oregano.real.552189cd9ba7.csv] cloves:352, cumin:28, oregano:1 → cloves (352 / 381) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:47, cumin:16, oregano:52 → oregano (52 / 115) ❌ | [cloves.real.64c1deab910f.csv] cloves:48, cumin:173, oregano:3 → cumin (173 / 224) ❌",-0.214,15.63,15.63
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]",['highpass_fft_batch'],100.0,100.0,100.0,100.0,95.4,93.33,96.67,96.3,"[cumin.real.9511a582c32f.csv] cloves:1, cumin:37, oregano:59 → oregano (59 / 97) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:20, cumin:19, oregano:58 → oregano (58 / 97) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:73, cumin:24, oregano:0 → cloves (73 / 97) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:28, oregano:2 → cumin (28 / 30) ✅ | [oregano.real.552189cd9ba7.csv] cloves:96, cumin:0, oregano:0 → cloves (96 / 96) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:25, cumin:2, oregano:3 → cloves (25 / 30) ✅ | [cloves.real.64c1deab910f.csv] cloves:7, cumin:32, oregano:18 → cumin (32 / 57) ❌",-0.25,4.6,4.6
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]",['highpass_fft_batch'],96.43,96.62,95.97,96.69,81.58,87.5,97.44,57.14,"[cumin.real.9511a582c32f.csv] cloves:1, cumin:84, oregano:43 → cumin (84 / 128) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:45, cumin:37, oregano:46 → oregano (46 / 128) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:128, cumin:0, oregano:0 → cloves (128 / 128) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:39, oregano:0 → cumin (39 / 39) ✅ | [oregano.real.552189cd9ba7.csv] cloves:127, cumin:1, oregano:0 → cloves (127 / 128) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:11, cumin:5, oregano:23 → oregano (23 / 39) ❌ | [cloves.real.64c1deab910f.csv] cloves:2, cumin:37, oregano:36 → cumin (37 / 75) ❌",-0.254,14.85,14.85
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['diff_data_like', 'highpass_fft_batch']",71.88,0.0,90.91,100.0,66.67,0.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:7, oregano:12 → oregano (12 / 19) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:1, oregano:18 → oregano (18 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:19, oregano:0 → cumin (19 / 19) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:5, oregano:0 → cumin (5 / 5) ✅ | [oregano.real.552189cd9ba7.csv] cloves:0, cumin:19, oregano:0 → cumin (19 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, oregano:5 → oregano (5 / 5) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:7, oregano:4 → cumin (7 / 11) ❌",-0.316,5.21,5.21
long_overlap,60,30,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",82.81,93.22,91.43,63.49,84.62,100.0,100.0,50.0,"[cumin.real.9511a582c32f.csv] cloves:49, cumin:5, oregano:9 → cloves (49 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:51, cumin:0, oregano:12 → cloves (51 / 63) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:63, cumin:0, oregano:0 → cloves (63 / 63) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:18, oregano:0 → cumin (18 / 18) ✅ | [oregano.real.552189cd9ba7.csv] cloves:62, cumin:0, oregano:0 → cloves (62 / 62) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:1, cumin:0, oregano:17 → oregano (17 / 18) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, oregano:36 → oregano (36 / 36) ❌",-0.416,-1.81,1.81
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",56.25,0.0,50.0,100.0,66.67,0.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:1, oregano:18 → oregano (18 / 19) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, oregano:19 → oregano (19 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:19, oregano:0 → cumin (19 / 19) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:4, oregano:1 → cumin (4 / 5) ✅ | [oregano.real.552189cd9ba7.csv] cloves:0, cumin:19, oregano:0 → cumin (19 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, oregano:5 → oregano (5 / 5) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, oregano:11 → oregano (11 / 11) ❌",-0.45,-10.42,10.42
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'highpass_fft_batch']",96.31,100.0,97.58,90.91,80.46,90.0,93.33,55.56,"[cumin.real.9511a582c32f.csv] cloves:8, cumin:36, oregano:53 → oregano (53 / 97) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:26, cumin:20, oregano:51 → oregano (51 / 97) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:95, cumin:2, oregano:0 → cloves (95 / 97) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:30, oregano:0 → cumin (30 / 30) ✅ | [oregano.real.552189cd9ba7.csv] cloves:96, cumin:0, oregano:0 → cloves (96 / 96) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:3, oregano:27 → oregano (27 / 30) ❌ | [cloves.real.64c1deab910f.csv] cloves:3, cumin:26, oregano:28 → oregano (28 / 57) ❌",-0.492,15.85,15.85
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",40.62,0.0,0.0,100.0,33.33,0.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:19, oregano:0 → cumin (19 / 19) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:19, oregano:0 → cumin (19 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:0, oregano:19 → oregano (19 / 19) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, oregano:5 → oregano (5 / 5) ❌ | [oregano.real.552189cd9ba7.csv] cloves:0, cumin:13, oregano:6 → cumin (13 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, oregano:5 → oregano (5 / 5) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:11, oregano:0 → cumin (11 / 11) ❌",-0.669,7.29,7.29
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5]","['diff_data_like', 'highpass_fft_batch']",31.25,0.0,0.0,100.0,33.33,0.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, oregano:19 → oregano (19 / 19) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, oregano:19 → oregano (19 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:3, oregano:16 → oregano (16 / 19) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, oregano:5 → oregano (5 / 5) ❌ | [oregano.real.552189cd9ba7.csv] cloves:0, cumin:0, oregano:19 → oregano (19 / 19) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, oregano:5 → oregano (5 / 5) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, oregano:11 → oregano (11 / 11) ❌",-0.692,-2.08,2.08
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['standard_scaler'],100.0,100.0,100.0,100.0,76.32,100.0,41.03,88.57,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, oregano:128 → oregano (128 / 128) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, oregano:128 → oregano (128 / 128) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:6, cumin:0, oregano:122 → oregano (122 / 128) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, oregano:39 → oregano (39 / 39) ❌ | [oregano.real.552189cd9ba7.csv] cloves:0, cumin:0, oregano:128 → oregano (128 / 128) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, oregano:39 → oregano (39 / 39) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, oregano:75 → oregano (75 / 75) ❌",-0.708,23.68,23.68
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['standard_scaler'],100.0,100.0,100.0,100.0,70.11,100.0,13.33,100.0,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, oregano:97 → oregano (97 / 97) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, oregano:97 → oregano (97 / 97) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:1, cumin:0, oregano:96 → oregano (96 / 97) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, oregano:30 → oregano (30 / 30) ❌ | [oregano.real.552189cd9ba7.csv] cloves:0, cumin:0, oregano:96 → oregano (96 / 96) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, oregano:30 → oregano (30 / 30) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, oregano:57 → oregano (57 / 57) ❌",-0.713,29.89,29.89
short_overlap,10,5,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['standard_scaler'],99.79,99.38,100.0,100.0,68.57,100.0,47.06,56.88,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, oregano:388 → oregano (388 / 388) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, oregano:388 → oregano (388 / 388) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:0, oregano:388 → oregano (388 / 388) ❌ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, oregano:120 → oregano (120 / 120) ❌ | [oregano.real.552189cd9ba7.csv] cloves:0, cumin:0, oregano:386 → oregano (386 / 386) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, oregano:120 → oregano (120 / 120) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, oregano:229 → oregano (229 / 229) ❌",-0.714,31.22,31.22
