Config,Window,Stride,Channels,Data_Processing,Train_Overall,Train_cloves,Train_cumin,Train_almond,Test_Overall,Test_cloves,Test_cumin,Test_almond,Online_Details,Final_Vote_Accuracy,Overfitting_Gap,Abs_Overfitting_Gap
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,99.11,100.0,98.59,98.7,66.67,100.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:62, cumin:0, almond:1 → cloves (62 / 63) ❌ | [almond.77e42e4a9108.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cumin.24c868eadb47.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ✅",-0.597,32.44,32.44
long_overlap,60,30,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],99.55,98.72,100.0,100.0,98.25,100.0,94.74,100.0,"[cumin.real.9511a582c32f.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [almond.77e42e4a9108.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cumin.24c868eadb47.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ✅",-0.6,1.3,1.3
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",39.06,100.0,0.0,0.0,37.5,100.0,0.0,16.67,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, almond:19 → almond (19 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [almond.77e42e4a9108.csv] cloves:5, cumin:0, almond:0 → cloves (5 / 5) ❌ | [cumin.24c868eadb47.csv] cloves:5, cumin:0, almond:0 → cloves (5 / 5) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:5, cumin:0, almond:0 → cloves (5 / 5) ✅",-0.6,1.56,1.56
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],98.58,97.35,98.28,100.0,94.51,93.33,90.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [almond.77e42e4a9108.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cumin.24c868eadb47.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ✅",-0.6,4.07,4.07
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],99.58,99.33,99.38,100.0,72.27,97.5,17.95,100.0,"[cumin.real.9511a582c32f.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [almond.77e42e4a9108.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cumin.24c868eadb47.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ✅",-0.6,27.31,27.31
short_overlap,10,5,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],99.46,99.59,99.16,99.61,72.05,99.18,15.13,100.0,"[cumin.real.9511a582c32f.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ❌ | [almond.77e42e4a9108.csv] cloves:121, cumin:0, almond:0 → cloves (121 / 121) ❌ | [cumin.24c868eadb47.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ✅",-0.6,27.41,27.41
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]",None,96.25,95.33,95.71,97.6,65.55,97.5,0.0,97.5,"[cumin.real.9511a582c32f.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [almond.77e42e4a9108.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cumin.24c868eadb47.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ✅",-0.6,30.7,30.7
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]",None,95.45,94.74,92.98,98.39,63.74,93.33,0.0,96.77,"[cumin.real.9511a582c32f.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [almond.77e42e4a9108.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cumin.24c868eadb47.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ✅",-0.6,31.71,31.71
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,99.15,99.07,99.14,99.22,65.93,100.0,0.0,96.77,"[cumin.real.9511a582c32f.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [almond.77e42e4a9108.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cumin.24c868eadb47.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ✅",-0.6,33.22,33.22
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,99.79,99.33,100.0,100.0,65.55,100.0,0.0,95.0,"[cumin.real.9511a582c32f.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [almond.77e42e4a9108.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cumin.24c868eadb47.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ✅",-0.6,34.24,34.24
short_overlap,10,5,"[0, 1, 2, 3, 4, 5]",None,99.86,99.79,100.0,99.81,63.56,88.52,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ❌ | [almond.77e42e4a9108.csv] cloves:121, cumin:0, almond:0 → cloves (121 / 121) ❌ | [cumin.24c868eadb47.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ✅",-0.6,36.3,36.3
