NO2,C2H5OH,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
32,64,20,73,68.8337,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,73,68.5012,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,73,65.2578,24.4600,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,21,73,71.5490,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,70.0660,24.0034,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,70.6329,23.9768,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,73,70.4057,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,68.5012,24.0034,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,67.7312,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,74,68.2803,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,68.1702,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,68.1702,24.1636,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,73,65.6818,22.7070,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,71.7798,24.6231,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,73,72.8270,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,71.0896,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,73,69.6155,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,72,70.9752,24.1101,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,96.9120,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,76.0554,24.1101,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,65,20,73,72.7099,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,72.5930,24.1636,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,73,70.6329,24.0834,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,70.5192,24.4059,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,19,73,70.2923,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,71.0896,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,71.6643,24.1101,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,73,71.2042,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,64,20,73,74.2455,24.0834,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,72.5930,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,74,74.4845,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,75.8117,24.4329,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,77.1612,22.9609,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,72,75.9334,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,73.6513,23.1145,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,74.1263,24.2710,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,73.4149,21.6455,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,74,75.4475,24.4600,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,73,77.4090,24.3788,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,74,75.0850,24.1636,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,72,76.2998,24.0834,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,74.1263,24.1636,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,73,77.2850,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,73,83.9879,24.4059,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,20,73,90.9501,24.1101,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,73,95.9946,24.4059,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,76.2998,24.0834,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,73,85.2025,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,74,85.2025,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,19,73,81.4774,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,21,73,76.4223,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,73,97.6830,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,73,76.1775,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,64,21,73,84.5257,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,21,74,74.0073,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,73,83.5867,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,20,73,83.8539,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,74,81.0875,24.0834,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,74,76.1775,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,65,20,73,80.1847,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,74,78.2822,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,73,71.5490,25.6238,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,74,84.1220,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,74,77.6575,24.3788,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,73,77.2850,23.6073,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,73,82.3939,24.5143,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,20,73,78.9116,24.4871,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,78.0317,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,73,79.6732,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,74,77.4090,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,21,73,77.1612,24.0834,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,21,73,77.2850,24.3249,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,73,75.5687,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,74,76.5450,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,73,76.2998,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,20,73,83.7202,23.0120,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,76.5450,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,21,73,82.2623,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,20,73,82.3939,26.0810,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,74,95.9946,26.0810,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,20,74,75.8117,24.4059,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,64,21,74,92.7009,23.9768,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,20,74,82.5257,24.3788,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,21,74,71.8954,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,20,73,81.6077,23.9768,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,78.6592,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,21,74,80.4417,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,21,74,86.2961,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,83.4533,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,74,79.1646,24.6777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,19,74,83.9879,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,20,73,73.4149,24.3788,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,20,73,88.1018,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,74,91.2397,24.0034,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,21,73,80.5705,23.9237,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,21,73,85.6111,22.9099,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,20,74,75.9334,24.4329,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,86.0215,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,65.0468,25.2022,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,64,21,74,79.2915,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,74,76.0554,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,78.5333,24.1101,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,21,73,88.6646,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,21,73,86.4338,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,71.4339,23.0632,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,84.1220,24.2710,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,65,21,74,80.4417,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,21,73,91.9676,24.5414,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,74,72.9442,24.1636,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,85.3385,24.4600,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,80.5705,24.5686,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,73.8885,24.2710,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,70.7469,24.3249,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,74,71.0896,24.3249,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,73.7698,24.4329,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,73.1792,24.3518,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,73,75.8117,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,74,77.5331,23.3726,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,77.2850,23.8442,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,78.5333,23.1659,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,21,73,77.5331,25.7374,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,74.0073,24.4329,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,73,70.6329,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,82.3939,24.2710,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,21,73,74.1263,24.3249,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,69.2795,24.6504,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,73,65.2578,24.5414,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,69.6155,24.4329,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,68.3907,26.9594,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,67.2948,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,74,66.1083,24.5414,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,65.5755,24.2441,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,21,73,67.0776,23.1916,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,67.4036,24.0834,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,74,68.1702,24.4329,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,67.2948,24.1101,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,74,70.0660,24.3518,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,68.8337,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,71.6643,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,73,68.6119,22.9099,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,64,21,74,66.8611,24.3518,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,74,67.2948,24.6231,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,66,21,74,67.1861,24.2710,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,74,65.4695,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,20,73,66.5375,24.2173,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,66.1083,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,20,74,65.8947,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,66,21,74,65.1522,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,65.3636,24.4600,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,63.0736,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,73,64.8364,24.1636,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,65.2578,24.2979,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,65.0468,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
34,65,20,74,65.0468,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,64.8364,24.1636,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,74,65.4695,24.6231,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,64.6266,24.4059,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,64.6266,24.3249,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,21,73,69.5033,24.1636,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,21,74,67.6218,24.0834,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,65.8947,23.1916,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,20,73,65.7882,24.3249,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,21,74,66.1083,24.1101,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,21,74,66.0014,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,20,73,65.2578,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,21,73,65.4695,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,21,74,65.4695,23.9768,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,20,74,66.6452,23.9768,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,65.6818,22.9099,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,21,73,64.8364,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,73,64.5220,24.1101,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,21,74,64.7314,24.0034,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,20,74,64.5220,23.9502,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,64.8364,23.9502,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,64.2090,23.9237,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,21,73,63.8975,23.9237,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,21,73,66.6452,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,74,64.2090,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,20,74,61.8564,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,65.6818,23.8707,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,63.8975,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,21,74,64.5220,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,20,74,63.1761,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,67.1861,23.8707,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,65,20,73,63.4843,22.9354,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,63.2787,26.4874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,20,73,63.4843,23.9237,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.6906,22.9864,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,73,62.3609,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,64.2090,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,64.3132,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,64.3132,23.8707,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,20,74,62.2597,24.1904,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,62.5638,24.1369,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,62.5638,23.8707,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,62.3609,23.9768,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,21,74,61.6557,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,20,73,61.7560,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,61.9570,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,62.2597,23.8442,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,61.7560,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,73,61.6557,23.6073,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,21,74,62.6654,22.8336,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,62.8692,23.9502,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,62.2597,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,64.6266,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,62.3609,23.7914,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,21,73,60.6612,23.9237,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,61.4556,25.2580,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,62.7672,24.1101,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
35,66,21,74,62.5638,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,62.5638,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,63.1761,23.9237,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,62.4622,23.8707,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,73,62.8692,23.7914,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,62.6654,22.5811,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,62.6654,24.0034,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,20,74,62.7672,23.8707,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,62.6654,24.0834,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.6906,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,63.3814,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,63.5874,23.9768,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,63.6906,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.2787,23.6860,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,73,63.1761,23.6335,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,63.7940,23.6335,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,65,21,74,63.6906,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,63.8975,24.0567,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,64.2090,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,64.3132,23.2690,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.5874,23.6860,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,63.8975,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,63.2787,23.5288,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,64.2090,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,64.0012,23.8707,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.1761,23.8442,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.6906,23.6598,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.4843,23.5288,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,63.7940,23.9502,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,65,21,74,64.6266,23.6073,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,73,63.6906,23.5811,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,73,62.6654,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,62.7672,23.6860,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,61.6557,23.6860,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,73,63.7940,23.8707,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.2787,23.0376,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,60.6612,24.0301,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.5874,22.7576,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,73,63.2787,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,63.2787,23.2949,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,73,63.2787,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,63.0736,23.6598,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,62.6654,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,63.0736,23.6073,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,63.2787,23.6860,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,63.4843,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,73,63.6906,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,63.1761,22.8590,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,64.2090,23.7650,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,64.0012,23.6598,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,73,64.4175,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.4843,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,67,20,74,63.6906,24.2710,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,63.6906,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,64.0012,23.5811,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,64.3132,23.7914,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,64.2090,23.7387,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,64.2090,23.8178,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,64.6266,23.8972,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,64.5220,25.0078,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,64.8364,23.9237,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,73,62.2597,23.6335,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,65.1522,23.6335,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,21,74,62.9713,25.8514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,63.5874,23.5811,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,63.5874,22.4059,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,20,74,64.6266,23.4506,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,64.5220,23.6598,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
36,66,20,74,64.0012,23.4767,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,64.5220,23.7914,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,67,21,74,64.1050,23.7914,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,63.5874,23.5027,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,64.0012,23.3986,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
37,66,21,74,63.4843,23.6860,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
