NO2,C2H5OH,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude
27,91,29,77,130.5298,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,76,136.8100,15.9321,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,77,142.2670,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,30,77,140.0593,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,76,143.6079,14.8925,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,77,148.3988,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,92,29,77,138.3171,15.1855,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,30,77,132.3839,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,77,128.7009,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,30,77,133.6340,15.1508,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,76,131.5567,15.1855,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,136.8100,15.9140,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,92,30,77,136.1691,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,76,131.7630,15.3253,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,77,130.9396,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,92,29,77,122.0132,15.9321,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,77,120.4891,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,117.3113,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,117.1270,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,122.2050,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,124.7251,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,130.5298,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,76,137.8849,15.9321,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,137.8849,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,76,142.0448,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,30,76,132.3839,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,130.5298,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,123.1684,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,92,30,77,119.7340,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,30,76,125.5106,15.9140,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,122.2050,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,127.8961,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,77,129.7138,15.3077,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,135.9560,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,30,77,128.2979,15.9321,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,30,77,122.0132,15.8958,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,30,77,126.8969,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,30,77,114.3945,16.6363,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,30,77,120.2999,16.8263,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,123.7500,15.8958,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
26,91,29,77,126.3010,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,137.0243,16.2068,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,140.7181,15.9140,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,76,141.6011,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,92,29,77,144.9612,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,76,134.6846,15.9503,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,132.3839,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,30,77,123.3619,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,119.7340,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,120.1110,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,30,77,117.6810,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,30,77,123.7500,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,123.9444,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,135.1072,15.9867,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,92,29,77,138.9679,15.6439,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,30,77,135.9560,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,76,140.7181,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,141.8228,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,132.3839,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,92,29,77,129.7138,17.2122,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
27,91,29,77,125.3139,15.8958,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,131.5567,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,136.5960,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,135.1072,15.3077,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,77,138.1008,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,140.4981,15.1855,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,129.9174,14.8925,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,129.1052,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,122.3971,15.4661,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,76,119.5460,15.6082,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,118.9835,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,114.5747,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,77,122.2050,15.7874,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,78,125.3139,15.8054,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
28,92,29,77,131.5567,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,137.0243,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,134.8958,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,138.5338,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,147.7050,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,77,131.1450,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,78,129.3077,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,129.3077,16.1699,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,77,120.2999,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,77,121.6304,15.7334,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,118.7965,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,77,119.1707,14.9096,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,92,29,77,138.9679,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,139.6217,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,131.9696,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,92,29,77,128.4992,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,124.7251,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,118.7965,15.1335,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,77,120.2999,15.9685,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,77,118.9835,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,122.2050,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,76,126.4992,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,130.5298,15.9321,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,134.0534,15.8958,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,137.8849,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,76,138.5338,15.4132,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,142.2670,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,78,133.6340,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,131.7630,15.8958,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,78,127.0961,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,92,29,77,128.0968,17.0956,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,123.9444,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,28,77,119.1707,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,90,29,77,118.7965,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,121.6304,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,121.4395,15.9140,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,77,130.7345,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,77,137.0243,15.9867,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,123.1684,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,78,118.2375,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,78,120.4891,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,114.5747,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,77,112.2528,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,77,117.4960,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,90,29,78,122.5895,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,78,134.8958,15.5725,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,134.0534,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,29,77,133.4249,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,138.3171,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,76,142.0448,15.9867,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
28,92,29,77,131.5567,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,77,131.9696,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,77,120.4891,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,78,115.6619,15.7334,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,78,118.4236,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,92,29,78,113.8554,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,111.5475,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,77,120.6787,15.1508,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,76,122.3971,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,77,130.1212,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,78,137.6692,15.5903,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,135.5309,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,78,140.7181,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,142.9360,15.3428,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
28,91,30,77,114.0348,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,92,29,78,112.4298,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,78,121.2488,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,77,125.7078,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,133.2161,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,78,145.8703,15.0815,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,29,77,135.3189,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,143.1597,16.8072,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,90,29,77,152.3911,17.1150,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,78,131.3506,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,77,127.8961,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,77,119.1707,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,113.6763,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,77,117.3113,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,78,110.6720,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,113.8554,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
29,91,30,77,121.8216,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,125.7078,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,135.5309,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,77,136.1691,15.8054,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,77,138.9679,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,77,149.7961,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,133.2161,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,77,129.7138,15.9321,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,123.9444,15.8235,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,77,118.0517,15.4308,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,128.7009,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,78,134.0534,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,92,29,78,133.8435,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,138.1008,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,92,30,77,141.6011,15.2204,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,131.3506,15.8958,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,92,30,78,127.8961,16.0781,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,116.9429,16.0232,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,113.3188,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,92,30,78,114.3945,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,77,107.4046,15.8777,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,78,110.4977,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,77,119.3581,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,78,124.1392,15.7334,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,134.8958,15.6439,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,77,140.9384,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,78,139.6217,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,146.3269,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,132.5914,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,92,30,78,128.4992,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,77,118.2375,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,77,111.8997,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,90,29,77,117.1270,15.7514,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,28,78,107.9142,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,78,104.7251,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,78,116.3922,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,78,142.9360,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,29,77,130.1212,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,78,126.1029,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,115.2984,15.5370,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,109.9763,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,112.0761,15.7694,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,106.7286,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,108.4262,14.7225,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,77,120.4891,15.2727,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,125.7078,15.8596,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,77,132.3839,15.2204,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,140.0593,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,78,147.7050,15.0470,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,149.7961,15.5548,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,137.6692,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,91,30,77,131.9696,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,92,29,77,124.9210,15.4838,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,118.4236,15.5015,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,123.1684,15.5725,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,77,119.3581,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,118.4236,15.5193,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,119.5460,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,92,29,78,119.3581,15.6439,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,92,29,77,127.4955,15.0815,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,130.9396,15.5725,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,131.5567,15.5548,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
30,92,30,78,111.3719,15.7514,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,114.2145,15.8415,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,77,103.5732,16.1883,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,103.9010,14.8243,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,113.4974,16.9797,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,117.1270,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,128.2979,15.6439,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,77,135.3189,15.5903,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,92,29,78,132.7993,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,147.2443,15.9867,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,28,79,142.7127,15.6976,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,129.3077,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,125.3139,15.0643,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,77,115.2984,15.5725,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,92,29,78,107.5742,15.5725,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,107.4046,15.6439,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,104.7251,15.6439,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,109.1125,15.5903,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,92,29,78,116.2093,15.6439,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,120.8684,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,129.1052,15.6082,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,92,30,77,134.2635,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,92,29,78,135.1072,15.5548,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,92,30,78,136.5960,15.5903,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,132.5914,15.5548,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,123.9444,15.6617,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,111.7235,16.5045,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,114.9360,15.5725,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
32,92,30,78,123.7500,15.6796,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,130.9396,15.6439,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,131.7630,15.5725,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,92,30,78,132.3839,15.0125,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,138.1008,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,29,78,126.4992,15.7155,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,124.3342,15.5725,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,92,30,78,114.0348,15.6439,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,109.1125,15.5370,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,111.5475,15.7874,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,92,30,78,103.9010,15.4661,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,108.4262,15.6082,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,116.2093,15.3955,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,119.9224,15.0815,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,128.4992,15.5725,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,131.5567,15.5548,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,92,29,77,139.6217,15.5548,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,77,140.2786,15.5903,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,126.8969,15.5193,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,78,124.9210,15.4661,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
31,91,30,77,117.4960,15.5903,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,91,30,78,110.1497,15.6082,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,112.4298,15.6260,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,106.3922,15.4661,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,130.5298,15.4661,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,91,29,78,137.2390,15.2553,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,79,139.1856,15.2727,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,92,30,78,126.8969,15.5548,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,92,30,77,123.5558,15.4838,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,111.1965,15.4132,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,91,30,78,105.3889,14.6382,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,30,78,107.4046,15.5193,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,103.0832,15.4308,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,106.2243,15.4308,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
32,91,29,78,112.2528,15.5370,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,92,30,78,119.9224,15.5903,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,92,30,78,128.2979,15.5193,0.0001,34.0300,689.8300,100.0000,808.3700,3156.5579
32,92,30,78,133.4249,15.5015,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,92,30,78,133.4249,15.5370,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
33,92,30,79,136.3823,15.5015,0.0000,34.0300,689.8300,100.0000,808.3700,3156.5579
