Config,Window,Stride,Channels,Data_Processing,Train_Overall,Train_cloves,Train_cumin,Train_almond,Test_Overall,Test_cloves,Test_cumin,Test_almond,Online_Details,Final_Vote_Accuracy,Overfitting_Gap,Abs_Overfitting_Gap
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]",None,96.46,96.0,95.71,97.6,65.55,97.5,0.0,97.5,"[cumin.real.9511a582c32f.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [almond.77e42e4a9108.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cumin.24c868eadb47.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ✅ | [cloves.real.64c1deab910f.csv] cloves:75, cumin:0, almond:0 → cloves (75 / 75) ✅",-0.143,30.91,30.91
short_overlap,10,5,"[0, 1, 2, 3, 4, 5]",None,99.25,99.79,98.1,99.8,67.4,100.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:388, cumin:0, almond:0 → cloves (388 / 388) ❌ | [almond.77e42e4a9108.csv] cloves:121, cumin:0, almond:0 → cloves (121 / 121) ❌ | [cumin.24c868eadb47.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:120, cumin:0, almond:0 → cloves (120 / 120) ✅ | [cloves.real.64c1deab910f.csv] cloves:229, cumin:0, almond:0 → cloves (229 / 229) ✅",-0.143,31.85,31.85
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,99.11,98.68,98.65,100.0,66.67,100.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [almond.77e42e4a9108.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cumin.24c868eadb47.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ✅ | [cloves.real.64c1deab910f.csv] cloves:37, cumin:0, almond:0 → cloves (37 / 37) ✅",-0.143,32.44,32.44
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]",None,99.72,99.11,100.0,100.0,67.03,100.0,0.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [almond.77e42e4a9108.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cumin.24c868eadb47.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ✅ | [cloves.real.64c1deab910f.csv] cloves:57, cumin:0, almond:0 → cloves (57 / 57) ✅",-0.143,32.69,32.69
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,99.58,99.33,99.38,100.0,65.55,100.0,0.0,95.0,"[cumin.real.9511a582c32f.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:128, cumin:0, almond:0 → cloves (128 / 128) ❌ | [almond.77e42e4a9108.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cumin.24c868eadb47.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:39, cumin:0, almond:0 → cloves (39 / 39) ✅ | [cloves.real.64c1deab910f.csv] cloves:75, cumin:0, almond:0 → cloves (75 / 75) ✅",-0.143,34.03,34.03
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,100.0,100.0,100.0,100.0,65.93,100.0,0.0,96.77,"[cumin.real.9511a582c32f.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:97, cumin:0, almond:0 → cloves (97 / 97) ❌ | [almond.77e42e4a9108.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cumin.24c868eadb47.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:30, cumin:0, almond:0 → cloves (30 / 30) ✅ | [cloves.real.64c1deab910f.csv] cloves:57, cumin:0, almond:0 → cloves (57 / 57) ✅",-0.143,34.07,34.07
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",None,96.88,91.3,100.0,100.0,94.44,100.0,83.33,100.0,"[cumin.real.9511a582c32f.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [almond.77e42e4a9108.csv] cloves:6, cumin:0, almond:0 → cloves (6 / 6) ❌ | [cumin.24c868eadb47.csv] cloves:6, cumin:0, almond:0 → cloves (6 / 6) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:6, cumin:0, almond:0 → cloves (6 / 6) ✅ | [cloves.real.64c1deab910f.csv] cloves:10, cumin:1, almond:0 → cloves (10 / 11) ✅",-0.156,2.44,2.44
short_overlap,10,5,"[0, 1, 2, 3, 4, 5]","['diff_data_like', 'highpass_fft_batch']",95.88,94.99,97.26,95.36,94.29,85.47,98.25,99.16,"[cumin.real.9511a582c32f.csv] cloves:174, cumin:128, almond:81 → cloves (174 / 383) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:148, cumin:33, almond:202 → almond (202 / 383) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:232, cumin:151, almond:0 → cloves (232 / 383) ❌ | [almond.77e42e4a9108.csv] cloves:9, cumin:1, almond:106 → almond (106 / 116) ✅ | [cumin.24c868eadb47.csv] cloves:1, cumin:113, almond:1 → cumin (113 / 115) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:31, cumin:0, almond:84 → almond (84 / 115) ❌ | [cloves.real.64c1deab910f.csv] cloves:6, cumin:20, almond:198 → almond (198 / 224) ❌",-0.186,1.59,1.59
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5]",['standard_scaler'],89.06,88.0,84.62,100.0,94.44,83.33,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:8, cumin:11, almond:0 → cumin (11 / 19) ✅ | [cloves.real.8f94d1b40f0a.csv] cloves:14, cumin:5, almond:0 → cloves (14 / 19) ✅ | [cumin.real.ce4fed0b0313.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [almond.77e42e4a9108.csv] cloves:6, cumin:0, almond:0 → cloves (6 / 6) ❌ | [cumin.24c868eadb47.csv] cloves:6, cumin:0, almond:0 → cloves (6 / 6) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:6, cumin:0, almond:0 → cloves (6 / 6) ✅ | [cloves.real.64c1deab910f.csv] cloves:4, cumin:7, almond:0 → cumin (7 / 11) ❌",-0.189,-5.38,5.38
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",98.66,97.18,98.7,100.0,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:3, almond:60 → almond (60 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, almond:63 → almond (63 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:63, cumin:0, almond:0 → cloves (63 / 63) ❌ | [almond.77e42e4a9108.csv] cloves:2, cumin:0, almond:16 → almond (16 / 18) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:18, almond:0 → cumin (18 / 18) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:13, cumin:0, almond:5 → cloves (13 / 18) ✅ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:36 → almond (36 / 36) ❌",-0.192,-1.34,1.34
short_overlap,10,5,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",93.61,89.5,95.78,95.39,94.29,86.32,97.37,99.16,"[cumin.real.9511a582c32f.csv] cloves:231, cumin:67, almond:85 → cloves (231 / 383) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:160, cumin:13, almond:210 → almond (210 / 383) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:271, cumin:112, almond:0 → cloves (271 / 383) ❌ | [almond.77e42e4a9108.csv] cloves:4, cumin:0, almond:112 → almond (112 / 116) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:114, almond:1 → cumin (114 / 115) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:17, cumin:1, almond:97 → almond (97 / 115) ❌ | [cloves.real.64c1deab910f.csv] cloves:2, cumin:13, almond:209 → almond (209 / 224) ❌",-0.24,-0.68,0.68
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5]","['diff_data_like', 'highpass_fft_batch']",95.54,95.24,96.6,94.81,99.12,97.37,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:74, cumin:39, almond:14 → cloves (74 / 127) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:39, cumin:0, almond:88 → almond (88 / 127) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:127, cumin:0, almond:0 → cloves (127 / 127) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:38 → almond (38 / 38) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:37, almond:0 → cumin (37 / 37) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:3, cumin:0, almond:34 → almond (34 / 37) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:74 → almond (74 / 74) ❌",-0.314,-3.58,3.58
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]","['diff_data_like', 'highpass_fft_batch']",99.43,100.0,100.0,98.31,95.4,89.66,96.43,100.0,"[cumin.real.9511a582c32f.csv] cloves:53, cumin:19, almond:24 → cloves (53 / 96) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:25, cumin:0, almond:71 → almond (71 / 96) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:96, cumin:0, almond:0 → cloves (96 / 96) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:29 → almond (29 / 29) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:29, almond:0 → cumin (29 / 29) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:2, cumin:0, almond:27 → almond (27 / 29) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:56 → almond (56 / 56) ❌",-0.318,4.03,4.03
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",96.59,94.64,99.19,95.69,97.7,96.55,96.43,100.0,"[cumin.real.9511a582c32f.csv] cloves:61, cumin:11, almond:24 → cloves (61 / 96) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:23, cumin:0, almond:73 → almond (73 / 96) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:96, cumin:0, almond:0 → cloves (96 / 96) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:29 → almond (29 / 29) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:29, almond:0 → cumin (29 / 29) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:1, cumin:0, almond:28 → almond (28 / 29) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:56 → almond (56 / 56) ❌",-0.337,-1.11,1.11
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5]","['standard_scaler', 'diff_data_like', 'highpass_fft_batch']",95.31,96.0,94.12,95.45,100.0,100.0,100.0,100.0,"[cumin.real.9511a582c32f.csv] cloves:17, cumin:1, almond:1 → cloves (17 / 19) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:9, cumin:0, almond:10 → almond (10 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:19, cumin:0, almond:0 → cloves (19 / 19) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:5 → almond (5 / 5) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:5, almond:0 → cumin (5 / 5) ✅ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, almond:5 → almond (5 / 5) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:11 → almond (11 / 11) ❌",-0.346,-4.69,4.69
short_overlap,10,5,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['standard_scaler'],100.0,100.0,100.0,100.0,71.51,100.0,14.29,98.39,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, almond:388 → almond (388 / 388) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, almond:388 → almond (388 / 388) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:56, cumin:0, almond:332 → almond (332 / 388) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:121 → almond (121 / 121) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, almond:120 → almond (120 / 120) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, almond:120 → almond (120 / 120) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:229 → almond (229 / 229) ❌",-0.694,28.49,28.49
long_overlap,60,30,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['standard_scaler'],100.0,100.0,100.0,100.0,75.44,100.0,31.58,94.74,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, almond:63 → almond (63 / 63) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, almond:63 → almond (63 / 63) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:3, cumin:0, almond:60 → almond (60 / 63) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:19 → almond (19 / 19) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, almond:19 → almond (19 / 19) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, almond:19 → almond (19 / 19) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:37 → almond (37 / 37) ❌",-0.707,24.56,24.56
no_overlap_short,20,20,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['standard_scaler'],99.43,100.0,98.25,100.0,94.51,100.0,93.33,90.32,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, almond:97 → almond (97 / 97) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, almond:97 → almond (97 / 97) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:4, cumin:0, almond:93 → almond (93 / 97) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:30 → almond (30 / 30) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, almond:30 → almond (30 / 30) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, almond:30 → almond (30 / 30) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:57 → almond (57 / 57) ❌",-0.708,4.92,4.92
medium_overlap,30,15,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['standard_scaler'],100.0,100.0,100.0,100.0,79.83,100.0,46.15,92.5,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, almond:128 → almond (128 / 128) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, almond:128 → almond (128 / 128) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:5, cumin:0, almond:123 → almond (123 / 128) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:39 → almond (39 / 39) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, almond:39 → almond (39 / 39) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, almond:39 → almond (39 / 39) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:75 → almond (75 / 75) ❌",-0.709,20.17,20.17
no_overlap_long,100,100,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]",['standard_scaler'],89.06,100.0,69.57,100.0,94.44,100.0,100.0,83.33,"[cumin.real.9511a582c32f.csv] cloves:0, cumin:0, almond:19 → almond (19 / 19) ❌ | [cloves.real.8f94d1b40f0a.csv] cloves:0, cumin:0, almond:19 → almond (19 / 19) ❌ | [cumin.real.ce4fed0b0313.csv] cloves:0, cumin:0, almond:19 → almond (19 / 19) ❌ | [almond.77e42e4a9108.csv] cloves:0, cumin:0, almond:6 → almond (6 / 6) ✅ | [cumin.24c868eadb47.csv] cloves:0, cumin:0, almond:6 → almond (6 / 6) ❌ | [cloves.1b9dd5b1eab8.csv] cloves:0, cumin:0, almond:6 → almond (6 / 6) ❌ | [cloves.real.64c1deab910f.csv] cloves:0, cumin:0, almond:11 → almond (11 / 11) ❌",-0.714,-5.38,5.38
